"No.","Time","Source","Destination","Protocol","Length","Info"
"1657","101.002499171","10.0.2.7","10.0.2.15","TCP","58","38637  >  1296 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1658","101.002501010","10.0.2.7","10.0.2.15","TCP","58","38637  >  27355 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1659","101.002587903","10.0.2.15","10.0.2.7","TCP","60","24  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1660","101.002588121","10.0.2.15","10.0.2.7","TCP","60","58080  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1661","101.002588275","10.0.2.15","10.0.2.7","TCP","60","3005  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1662","101.002588426","10.0.2.15","10.0.2.7","TCP","60","1053  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1663","101.002588586","10.0.2.15","10.0.2.7","TCP","60","2107  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1664","101.002588738","10.0.2.15","10.0.2.7","TCP","60","9666  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1665","101.002722296","10.0.2.15","10.0.2.7","TCP","60","4129  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1666","101.002722517","10.0.2.15","10.0.2.7","TCP","60","1028  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1667","101.002722669","10.0.2.15","10.0.2.7","TCP","60","5633  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1668","101.002722822","10.0.2.15","10.0.2.7","TCP","60","2200  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1669","101.002722971","10.0.2.15","10.0.2.7","TCP","60","1183  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1670","101.002887483","10.0.2.15","10.0.2.7","TCP","60","6  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1671","101.002887709","10.0.2.15","10.0.2.7","TCP","60","8093  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1672","101.002887864","10.0.2.15","10.0.2.7","TCP","60","366  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1673","101.002888015","10.0.2.15","10.0.2.7","TCP","60","1036  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1674","101.002888166","10.0.2.15","10.0.2.7","TCP","60","1080  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1675","101.002888315","10.0.2.15","10.0.2.7","TCP","60","146  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1676","101.003049672","10.0.2.15","10.0.2.7","TCP","60","2909  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1677","101.003049877","10.0.2.15","10.0.2.7","TCP","60","44443  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1678","101.003050029","10.0.2.15","10.0.2.7","TCP","60","264  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1679","101.003050179","10.0.2.15","10.0.2.7","TCP","60","8400  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1680","101.003050330","10.0.2.15","10.0.2.7","TCP","60","9090  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1681","101.003050481","10.0.2.15","10.0.2.7","TCP","60","13  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1682","101.003050631","10.0.2.15","10.0.2.7","TCP","60","32776  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1683","101.003050782","10.0.2.15","10.0.2.7","TCP","60","20000  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1684","101.003126093","10.0.2.15","10.0.2.7","TCP","60","1700  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1685","101.003126285","10.0.2.15","10.0.2.7","TCP","60","5963  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1686","101.003280656","10.0.2.15","10.0.2.7","TCP","60","1114  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1687","101.003280878","10.0.2.15","10.0.2.7","TCP","60","5225  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1688","101.003281036","10.0.2.15","10.0.2.7","TCP","60","1443  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1689","101.003281187","10.0.2.15","10.0.2.7","TCP","60","28201  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1690","101.003281336","10.0.2.15","10.0.2.7","TCP","60","3369  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1691","101.003281488","10.0.2.15","10.0.2.7","TCP","60","1051  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1692","101.003410322","10.0.2.15","10.0.2.7","TCP","60","9071  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1693","101.003410539","10.0.2.15","10.0.2.7","TCP","60","1296  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1694","101.003410691","10.0.2.15","10.0.2.7","TCP","60","27355  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1695","101.003477994","10.0.2.7","10.0.2.15","TCP","58","38637  >  12174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1696","101.003504386","10.0.2.7","10.0.2.15","TCP","58","38637  >  1077 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1697","101.003534349","10.0.2.7","10.0.2.15","TCP","58","38637  >  4000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1698","101.003595270","10.0.2.7","10.0.2.15","TCP","58","38637  >  545 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1699","101.003627521","10.0.2.7","10.0.2.15","TCP","58","38637  >  18988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1700","101.003653263","10.0.2.7","10.0.2.15","TCP","58","38637  >  32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1701","101.003718435","10.0.2.7","10.0.2.15","TCP","58","38637  >  1106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1702","101.003815372","10.0.2.7","10.0.2.15","TCP","58","38637  >  1152 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1703","101.003848007","10.0.2.7","10.0.2.15","TCP","58","38637  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1704","101.003876821","10.0.2.7","10.0.2.15","TCP","58","38637  >  5802 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1705","101.003906465","10.0.2.7","10.0.2.15","TCP","58","38637  >  8600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1706","101.003945557","10.0.2.7","10.0.2.15","TCP","58","38637  >  1138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1707","101.003975344","10.0.2.7","10.0.2.15","TCP","58","38637  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1708","101.004005705","10.0.2.7","10.0.2.15","TCP","58","38637  >  3517 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1709","101.004016576","10.0.2.15","10.0.2.7","TCP","60","12174  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1710","101.004037361","10.0.2.7","10.0.2.15","TCP","58","38637  >  1641 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1711","101.004070175","10.0.2.7","10.0.2.15","TCP","58","38637  >  1501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1712","101.004098912","10.0.2.7","10.0.2.15","TCP","58","38637  >  1141 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1713","101.004129109","10.0.2.7","10.0.2.15","TCP","58","38637  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1714","101.004160605","10.0.2.7","10.0.2.15","TCP","58","38637  >  13456 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1715","101.004189049","10.0.2.7","10.0.2.15","TCP","58","38637  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1716","101.004219420","10.0.2.7","10.0.2.15","TCP","58","38637  >  10626 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1717","101.004251975","10.0.2.7","10.0.2.15","TCP","58","38637  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1718","101.004280347","10.0.2.7","10.0.2.15","TCP","58","38637  >  61900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1719","101.004311036","10.0.2.7","10.0.2.15","TCP","58","38637  >  9594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1720","101.004387537","10.0.2.7","10.0.2.15","TCP","58","38637  >  2393 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1721","101.004418682","10.0.2.7","10.0.2.15","TCP","58","38637  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1722","101.004447797","10.0.2.7","10.0.2.15","TCP","58","38637  >  1043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1723","101.004479243","10.0.2.7","10.0.2.15","TCP","58","38637  >  8899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1724","101.004510830","10.0.2.7","10.0.2.15","TCP","58","38637  >  1049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1725","101.004540114","10.0.2.7","10.0.2.15","TCP","58","38637  >  16018 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1726","101.004571203","10.0.2.7","10.0.2.15","TCP","58","38637  >  1065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1727","101.004600495","10.0.2.7","10.0.2.15","TCP","58","38637  >  6502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1728","101.004629616","10.0.2.7","10.0.2.15","TCP","58","38637  >  3168 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1729","101.004661223","10.0.2.7","10.0.2.15","TCP","58","38637  >  465 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1730","101.004690425","10.0.2.7","10.0.2.15","TCP","58","38637  >  800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1731","101.004719068","10.0.2.7","10.0.2.15","TCP","58","38637  >  2394 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1732","101.004750559","10.0.2.7","10.0.2.15","TCP","58","38637  >  2111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1733","101.004781219","10.0.2.7","10.0.2.15","TCP","58","38637  >  7911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1734","101.004809800","10.0.2.7","10.0.2.15","TCP","58","38637  >  50000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1735","101.004840887","10.0.2.7","10.0.2.15","TCP","58","38637  >  8007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1736","101.004873567","10.0.2.7","10.0.2.15","TCP","58","38637  >  3260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1737","101.004903075","10.0.2.7","10.0.2.15","TCP","58","38637  >  2522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1738","101.004934008","10.0.2.7","10.0.2.15","TCP","58","38637  >  999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1739","101.004965189","10.0.2.7","10.0.2.15","TCP","58","38637  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1740","101.004995958","10.0.2.7","10.0.2.15","TCP","58","38637  >  1081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1741","101.005030628","10.0.2.7","10.0.2.15","TCP","58","38637  >  5877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1742","101.005084601","10.0.2.7","10.0.2.15","TCP","58","38637  >  1045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1743","101.005120199","10.0.2.7","10.0.2.15","TCP","58","38637  >  2401 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1744","101.005150271","10.0.2.7","10.0.2.15","TCP","58","38637  >  1218 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1745","101.005211568","10.0.2.7","10.0.2.15","TCP","58","38637  >  55056 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1746","101.005426399","10.0.2.15","10.0.2.7","TCP","60","1077  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1747","101.005426633","10.0.2.15","10.0.2.7","TCP","60","4000  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1748","101.005544070","10.0.2.15","10.0.2.7","TCP","60","545  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1749","101.005544290","10.0.2.15","10.0.2.7","TCP","60","18988  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1750","101.005544448","10.0.2.15","10.0.2.7","TCP","60","32785  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1751","101.005748726","10.0.2.15","10.0.2.7","TCP","60","1106  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1752","101.005748951","10.0.2.15","10.0.2.7","TCP","60","1152  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1753","101.005749104","10.0.2.15","10.0.2.7","TCP","60","26  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1754","101.005913286","10.0.2.15","10.0.2.7","TCP","60","5802  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1755","101.005913509","10.0.2.15","10.0.2.7","TCP","60","8600  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1756","101.005913661","10.0.2.15","10.0.2.7","TCP","60","1138  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1757","101.005913816","10.0.2.15","10.0.2.7","TCP","60","1503  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1758","101.005913966","10.0.2.15","10.0.2.7","TCP","60","3517  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1759","101.006057298","10.0.2.15","10.0.2.7","TCP","60","1641  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1760","101.006199319","10.0.2.15","10.0.2.7","TCP","60","1501  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1761","101.006199544","10.0.2.15","10.0.2.7","TCP","60","1141  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1762","101.006199697","10.0.2.15","10.0.2.7","TCP","60","17877  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1763","101.006199852","10.0.2.15","10.0.2.7","TCP","60","13456  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1764","101.006360569","10.0.2.15","10.0.2.7","TCP","60","464  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1765","101.006360794","10.0.2.15","10.0.2.7","TCP","60","10626  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1766","101.006360947","10.0.2.15","10.0.2.7","TCP","60","54045  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1767","101.006361102","10.0.2.15","10.0.2.7","TCP","60","61900  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1768","101.006361253","10.0.2.15","10.0.2.7","TCP","60","9594  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1769","101.006361402","10.0.2.15","10.0.2.7","TCP","60","2393  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1770","101.006532456","10.0.2.15","10.0.2.7","TCP","60","1322  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1771","101.006532673","10.0.2.15","10.0.2.7","TCP","60","1043  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1772","101.006532826","10.0.2.15","10.0.2.7","TCP","60","8899  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1773","101.006532978","10.0.2.15","10.0.2.7","TCP","60","1049  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1774","101.006533129","10.0.2.15","10.0.2.7","TCP","60","16018  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1775","101.006533280","10.0.2.15","10.0.2.7","TCP","60","1065  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1776","101.006721814","10.0.2.15","10.0.2.7","TCP","60","6502  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1777","101.006722028","10.0.2.15","10.0.2.7","TCP","60","3168  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1778","101.006722183","10.0.2.15","10.0.2.7","TCP","60","465  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1779","101.006722334","10.0.2.15","10.0.2.7","TCP","60","800  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1780","101.006722485","10.0.2.15","10.0.2.7","TCP","60","2394  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1781","101.006910247","10.0.2.15","10.0.2.7","TCP","60","2111  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1782","101.006910467","10.0.2.15","10.0.2.7","TCP","60","7911  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1783","101.006910621","10.0.2.15","10.0.2.7","TCP","60","50000  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1784","101.006910773","10.0.2.15","10.0.2.7","TCP","60","8007  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1785","101.006910923","10.0.2.15","10.0.2.7","TCP","60","3260  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1786","101.006911073","10.0.2.15","10.0.2.7","TCP","60","2522  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1787","101.007042747","10.0.2.15","10.0.2.7","TCP","60","999  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1788","101.007042963","10.0.2.15","10.0.2.7","TCP","60","4899  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1789","101.007043116","10.0.2.15","10.0.2.7","TCP","60","1081  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1790","101.007043267","10.0.2.15","10.0.2.7","TCP","60","5877  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1791","101.007211219","10.0.2.15","10.0.2.7","TCP","60","1045  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1792","101.007211439","10.0.2.15","10.0.2.7","TCP","60","2401  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1793","101.007211593","10.0.2.15","10.0.2.7","TCP","60","1218  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1794","101.007211745","10.0.2.15","10.0.2.7","TCP","60","55056  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1795","101.007289806","10.0.2.7","10.0.2.15","TCP","58","38637  >  52822 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1796","101.007311526","10.0.2.7","10.0.2.15","TCP","58","38637  >  10025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1797","101.007323071","10.0.2.7","10.0.2.15","TCP","58","38637  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1798","101.007333163","10.0.2.7","10.0.2.15","TCP","58","38637  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1799","101.007343607","10.0.2.7","10.0.2.15","TCP","58","38637  >  1455 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1800","101.007358628","10.0.2.7","10.0.2.15","TCP","58","38637  >  311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1801","101.007369849","10.0.2.7","10.0.2.15","TCP","58","38637  >  3370 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1802","101.007380269","10.0.2.7","10.0.2.15","TCP","58","38637  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1803","101.007392446","10.0.2.7","10.0.2.15","TCP","58","38637  >  5999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1804","101.007408414","10.0.2.7","10.0.2.15","TCP","58","38637  >  7103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1805","101.007419100","10.0.2.7","10.0.2.15","TCP","58","38637  >  548 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1806","101.007433777","10.0.2.7","10.0.2.15","TCP","58","38637  >  50300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1807","101.007445280","10.0.2.7","10.0.2.15","TCP","58","38637  >  8022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1808","101.007457132","10.0.2.7","10.0.2.15","TCP","58","38637  >  3367 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1809","101.007469552","10.0.2.7","10.0.2.15","TCP","58","38637  >  2920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1810","101.007484205","10.0.2.7","10.0.2.15","TCP","58","38637  >  8002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1811","101.007498171","10.0.2.7","10.0.2.15","TCP","58","38637  >  1718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1812","101.007511351","10.0.2.7","10.0.2.15","TCP","58","38637  >  4443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1813","101.007560162","10.0.2.7","10.0.2.15","TCP","58","38637  >  7001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1814","101.007592846","10.0.2.7","10.0.2.15","TCP","58","38637  >  4224 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1815","101.007621503","10.0.2.7","10.0.2.15","TCP","58","38637  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1816","101.007650192","10.0.2.7","10.0.2.15","TCP","58","38637  >  6788 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1817","101.007689802","10.0.2.7","10.0.2.15","TCP","58","38637  >  2007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1818","101.007719042","10.0.2.7","10.0.2.15","TCP","58","38637  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1819","101.007839289","10.0.2.7","10.0.2.15","TCP","58","38637  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1820","101.007871440","10.0.2.7","10.0.2.15","TCP","58","38637  >  3889 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1821","101.007900509","10.0.2.7","10.0.2.15","TCP","58","38637  >  7019 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1822","101.007931399","10.0.2.7","10.0.2.15","TCP","58","38637  >  99 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1823","101.007962666","10.0.2.7","10.0.2.15","TCP","58","38637  >  2638 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1824","101.007991326","10.0.2.7","10.0.2.15","TCP","58","38637  >  3325 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1825","101.008033866","10.0.2.15","10.0.2.7","TCP","60","52822  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1826","101.008050913","10.0.2.7","10.0.2.15","TCP","58","38637  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1827","101.008087567","10.0.2.7","10.0.2.15","TCP","58","38637  >  1719 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1828","101.008114093","10.0.2.7","10.0.2.15","TCP","58","38637  >  1248 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1829","101.008140416","10.0.2.7","10.0.2.15","TCP","58","38637  >  512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1830","101.008167559","10.0.2.7","10.0.2.15","TCP","58","38637  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1831","101.008193044","10.0.2.7","10.0.2.15","TCP","58","38637  >  900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1832","101.008218137","10.0.2.15","10.0.2.7","TCP","60","10025  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1833","101.008221494","10.0.2.7","10.0.2.15","TCP","58","38637  >  18040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1834","101.008250418","10.0.2.7","10.0.2.15","TCP","58","38637  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1835","101.008278863","10.0.2.7","10.0.2.15","TCP","58","38637  >  65000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1836","101.008310581","10.0.2.7","10.0.2.15","TCP","58","38637  >  52869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1837","101.008344961","10.0.2.7","10.0.2.15","TCP","58","38637  >  144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1838","101.008373433","10.0.2.7","10.0.2.15","TCP","58","38637  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1839","101.008404631","10.0.2.7","10.0.2.15","TCP","58","38637  >  1124 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1840","101.008418927","10.0.2.15","10.0.2.7","TCP","60","33  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1841","101.008435581","10.0.2.7","10.0.2.15","TCP","58","38637  >  8649 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1842","101.008462383","10.0.2.7","10.0.2.15","TCP","58","38637  >  1998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1843","101.008487891","10.0.2.7","10.0.2.15","TCP","58","38637  >  60020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1844","101.008517175","10.0.2.7","10.0.2.15","TCP","58","38637  >  2605 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1845","101.008533834","10.0.2.15","10.0.2.7","TCP","60","2047  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1846","101.008534059","10.0.2.15","10.0.2.7","TCP","60","1455  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1847","101.008546202","10.0.2.7","10.0.2.15","TCP","58","38637  >  1971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1848","101.008576003","10.0.2.7","10.0.2.15","TCP","58","38637  >  27356 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1849","101.008602233","10.0.2.7","10.0.2.15","TCP","58","38637  >  21571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1850","101.008650780","10.0.2.15","10.0.2.7","TCP","60","311  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1851","101.008765055","10.0.2.15","10.0.2.7","TCP","60","3370  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1852","101.008765281","10.0.2.15","10.0.2.7","TCP","60","1433  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1853","101.008923254","10.0.2.15","10.0.2.7","TCP","60","5999  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1854","101.008923474","10.0.2.15","10.0.2.7","TCP","60","7103  >  38637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
